control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2023-09-05T07:00:00Z,LONG,2023-09-05T07:30:00Z,1937.64,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-05T04:00:00Z,2023-09-05T11:04:00Z,INITIAL_CONFIRMATION_STOP,1934.91,1946.36,07f11b2c49647c1d8d1a5a348f09096f1c21c78fd315b7e3e36571ac6b8a6941
STOP,-1.0,2023-09-05T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-05T04:00:00Z,,NO_TRADE_TARGET_BEFORE_RECLAIM,,1936.79,5de17119d663a5163d5a3b95c5982ce617ee71d1de77451bc7c8b7dc1bd9f748
TARGET,0.16332378223493835,2023-09-05T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-05T08:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1934.91,a979c6c0aaaf8431f8775c93d5074e2d13aa1292ac8dda7f1d80b6f303a22370
STOP,-1.0,2023-09-05T20:00:00Z,LONG,2023-09-06T02:05:00Z,1926.56,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-05T17:00:00Z,2023-09-06T03:47:00Z,RECLAIM_CONFIRMATION_STOP,1925.34,1934.78,6925a9b899dc2fe1177900ce5bca44037c8849aa7a2ef5472a8c9c517e8817e7
STOP,-1.0,2023-09-06T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-05T22:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1934.78,8f98af9174aed488a6a4ffa07de6116996ed22837b56da2253a16dd7d0b91684
STOP,-1.0,2023-09-06T07:00:00Z,LONG,2023-09-06T07:05:00Z,1926.59,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-06T04:00:00Z,2023-09-06T10:24:00Z,INITIAL_CONFIRMATION_STOP,1924.18,1934.78,c219406abe0df8901f5009c2ab63e22d002857cca0fd95506e0a2195514ebf08
STOP,-1.0,2023-09-06T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-06T11:00:00Z,,NO_TRADE_TARGET_BEFORE_H1_REVIEW,,1928.48,c121bb2ac61eda7ae3e55b7fbc5e0239f93aa88240a84ea0a1fe04e6f3fceeca
TARGET,0.1469933184855413,2023-09-06T16:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-06T13:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1922.54,7e1e4ce4f1dff0a7d7555486149bd13bb3119d59875ed909edd06a5bcd8b3544
TARGET,1.9385593220339064,2023-09-06T20:00:00Z,LONG,2023-09-06T20:05:00Z,1920.35,EXPOSED_HISTORICAL_REGRESSION,True,1.7519841269841703,TARGET,2023-09-06T17:00:00Z,2023-09-08T17:00:00Z,INITIAL_CONFIRMATION_TARGET,1915.31,1929.18,6c45198c9b6d009b39b05e77d84a6614e6318d1c11ee1fbbc1912ddc47cfaffb
STOP,-1.0,2023-09-06T23:00:00Z,SHORT,2023-09-06T23:10:00Z,1916.75,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-06T20:00:00Z,2023-09-07T06:11:00Z,INITIAL_CONFIRMATION_STOP,1920.68,1915.31,c786955a591098525f86b185faf5a0e139206cbec60d199098fddc71584d6e73
TARGET,1.8650306748464787,2023-09-07T02:00:00Z,LONG,2023-09-07T04:30:00Z,1918.3,EXPOSED_HISTORICAL_REGRESSION,True,1.0393013100437323,TARGET,2023-09-06T21:00:00Z,2023-09-07T06:11:00Z,INITIAL_CONFIRMATION_TARGET,1916.01,1920.68,1d83865e82fd69ac31de17eed0c01cd1281b0836d3caca3bda19b0f8b9171429
STOP,-1.0,2023-09-07T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-07T01:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1916.01,434ad0a3e59cd842807225b35db59a50224d9d3817cb2468c5b88fc5e73ff5f1
STOP,-1.0,2023-09-07T09:00:00Z,SHORT,2023-09-07T10:10:00Z,1917.93,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-07T06:00:00Z,2023-09-07T13:03:00Z,INITIAL_CONFIRMATION_STOP,1920.71,1916.29,98a02380aa0caff852f9bf4f7fbc6075e39f1403c59aa7fb90fb64b077ddcddb
TARGET,0.13564668769717786,2023-09-07T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-07T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1920.71,f2566d40e21ce94f578c8ba04c0528a84955b073dc2a558b3c45270a5aa74570
STOP,-1.0,2023-09-07T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-07T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1917.11,55cc2087b3fe2f49fbf3611947453786d7d50d9bec6a78f422aeaf6930dac0a5
TARGET,1.4054054054055483,2023-09-07T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-07T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1920.71,751fe25d0a8f939f60a80febc915360c91699d5f8e61baa09e81809ae39878f5
STOP,-1.0,2023-09-08T08:00:00Z,SHORT,2023-09-08T10:30:00Z,1924.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-08T05:00:00Z,2023-09-08T16:58:00Z,RECLAIM_CONFIRMATION_STOP,1927.33,1916.26,843416f5abcc72996e3ad5ec8c0e97f47f17584cb29428731c30b8795e706c75
STOP,-1.0,2023-09-08T12:00:00Z,SHORT,2023-09-08T14:20:00Z,1923.34,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-08T09:00:00Z,2023-09-08T16:58:00Z,INITIAL_CONFIRMATION_STOP,1927.31,1916.26,dcef543f18b1e7fded58c15517aec4e9f0fbf0d301514dd19ee3d81fa7b586ff
STOP,-1.0,2023-09-08T20:00:00Z,SHORT,2023-09-11T11:05:00Z,1926.0,EXPOSED_HISTORICAL_REGRESSION,True,2.0505263157894755,TARGET,2023-09-08T17:00:00Z,2023-09-12T13:35:00Z,RECLAIM_CONFIRMATION_TARGET,1930.75,1916.26,a0f14a8da567c57ad512c654e19b0726dd9f48d41554bfb1e7d4e54993869351
STOP,-1.0,2023-09-08T22:00:00Z,LONG,2023-09-11T03:05:00Z,1919.78,EXPOSED_HISTORICAL_REGRESSION,True,3.3100000000000214,TARGET,2023-09-08T19:00:00Z,2023-09-11T10:12:00Z,RECLAIM_CONFIRMATION_TARGET,1916.78,1929.71,7b4d1cac9900ce996f798838b249e0495b95998cfa5fb2df99685cbb30a13aa1
TARGET,0.4201680672268715,2023-09-11T02:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-08T21:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1917.34,6f6f5c747b16fef0a639fef03caf77c5a693c989c70dd34df52ceaceb1a76f8c
TARGET,1.5940409683425991,2023-09-11T13:00:00Z,SHORT,2023-09-11T13:15:00Z,1925.52,EXPOSED_HISTORICAL_REGRESSION,True,1.6737044145873257,TARGET,2023-09-11T10:00:00Z,2023-09-12T13:35:00Z,INITIAL_CONFIRMATION_TARGET,1930.73,1916.8,066daf0b63850dcc605c7146daa1334256215607bc7bb2397ca33c09b7abd7d8
TARGET,0.8841807909604313,2023-09-11T19:00:00Z,SHORT,2023-09-11T20:55:00Z,1922.66,EXPOSED_HISTORICAL_REGRESSION,True,0.7834224598930632,TARGET,2023-09-11T16:00:00Z,2023-09-12T13:35:00Z,INITIAL_CONFIRMATION_TARGET,1930.14,1916.8,097da252905d5857cc15605a01778cbec95ec80c6f2d7c02e43daa82923ad9e1
STOP,-1.0,2023-09-11T21:00:00Z,LONG,2023-09-12T04:15:00Z,1923.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-11T18:00:00Z,2023-09-12T04:33:00Z,RECLAIM_CONFIRMATION_STOP,1921.08,1930.14,3b058a4c80efe93c777b8239bc8287c5e1659ab71ca863249d33aea96d99dced
STOP,-1.0,2023-09-12T02:00:00Z,LONG,2023-09-12T04:15:00Z,1923.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-11T21:00:00Z,2023-09-12T04:33:00Z,RECLAIM_CONFIRMATION_STOP,1921.08,1930.14,c0bac33789bbe2ab8ea1e5fa8fecef6ca5a33dfcbb3c6a13da653f479f4c0099
TARGET,0.04419889502758544,2023-09-12T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-12T01:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1921.46,d74f52de75f5b54358c591f0380b4adec0b5b4ee96e0fe7634e4ad264fc146be
STOP,-1.0,2023-09-12T19:00:00Z,LONG,2023-09-12T19:05:00Z,1912.97,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-12T16:00:00Z,2023-09-13T15:30:00Z,INITIAL_CONFIRMATION_STOP,1907.64,1921.34,0c78ed578d7870a97c76508c1312b08be6b3badbc37993a66189e97482b1146c
TARGET,3.4431137724554084,2023-09-12T22:00:00Z,SHORT,2023-09-13T04:10:00Z,1912.49,EXPOSED_HISTORICAL_REGRESSION,True,1.8871595330739412,TARGET,2023-09-12T19:00:00Z,2023-09-13T15:30:00Z,INITIAL_CONFIRMATION_TARGET,1915.06,1907.64,aac97e790fcdfcaa0fb4c0372a5706294de5b60c2bfd0ea545b5d7277d365850
TARGET,0.49275362318841215,2023-09-13T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-13T04:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1907.64,27d8754ecdaa35ac1680545b21efe6dd0018b2849eea912735c860f3e0fbe8d4
STOP,-1.0,2023-09-13T09:00:00Z,LONG,2023-09-13T14:05:00Z,1912.69,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-13T06:00:00Z,2023-09-13T15:30:00Z,INITIAL_CONFIRMATION_STOP,1908.21,1913.82,0a9aecb5b6cee9b3dc6e282ab68b1e605599f5f559c3e93c968a0bbe72fa5bcd
STOP,-1.0,2023-09-13T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-13T08:00:00Z,,NO_TRADE_TARGET_BEFORE_H1_REVIEW,,1908.21,0b48d38297446ff083b4c5928a6b238fad1a97551e941cb7c0f2a40bdfb7e16a
TARGET,0.117048346055987,2023-09-13T12:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-13T09:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1912.65,de1651b5c4a36819c017c4c0850eac0c7fd87a7d91b29adc03feaa6bd5554ee7
TARGET,0.920303605313122,2023-09-13T19:00:00Z,SHORT,2023-09-13T19:05:00Z,1910.25,EXPOSED_HISTORICAL_REGRESSION,True,0.8534798534798628,TARGET,2023-09-13T16:00:00Z,2023-09-14T10:43:00Z,INITIAL_CONFIRMATION_TARGET,1915.71,1905.59,a3a5b511a5f3e4dc8fad3f295ffed0a7f911ab34eff1fcf30b428a8ef253fc92
STOP,-1.0,2023-09-13T23:00:00Z,LONG,2023-09-14T03:05:00Z,1909.56,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-13T20:00:00Z,2023-09-14T09:10:00Z,RECLAIM_CONFIRMATION_STOP,1907.52,1915.71,c9f238c1e6c2e6df728297cc711338b562307f6cc06173d0ee7577e82cd0a00d
STOP,-1.0,2023-09-14T05:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-14T02:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1915.71,db67195d8f52afe0f229a5fdd4e0a9b74954b231dd5b0722bffdd7fc133d10dc
TARGET,0.6952380952380924,2023-09-14T07:00:00Z,SHORT,2023-09-14T08:50:00Z,1908.73,EXPOSED_HISTORICAL_REGRESSION,True,0.2867469879518141,TARGET,2023-09-14T04:00:00Z,2023-09-14T09:10:00Z,INITIAL_CONFIRMATION_TARGET,1912.88,1907.54,5d87d5b83aac7a75a17dbed7fece8d86f425a190bb740fb42c3d82cd28e82e4e
STOP,-1.0,2023-09-14T08:00:00Z,LONG,2023-09-14T08:35:00Z,1910.81,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-14T05:00:00Z,2023-09-14T08:47:00Z,INITIAL_CONFIRMATION_STOP,1908.82,1912.88,0784e1331ccea0d7b1df9ce20038e604745481d235d25f9693cb340a320c502f
STOP,-1.0,2023-09-14T13:00:00Z,LONG,2023-09-14T13:25:00Z,1907.65,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-14T10:00:00Z,2023-09-14T15:30:00Z,INITIAL_CONFIRMATION_STOP,1905.2,1911.06,46d016f2b8bc7827b4b228fdf7b74ba96432cab1da8e592f13789bb09599ff63
TARGET,0.3039473684210491,2023-09-14T21:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-14T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1911.06,8b0a25d9c589ec7d16cce7bc4b389da5907cc3ccc3fdc6ce6722044d029a615c
STOP,-1.0,2023-09-14T23:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-14T20:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1901.15,a9837520bcff4ef8825db961cc762a098f11af2bac702b586a5d89499f083a9d
STOP,-1.0,2023-09-15T12:00:00Z,SHORT,2023-09-15T13:40:00Z,1917.1,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-15T09:00:00Z,2023-09-15T14:42:00Z,INITIAL_CONFIRMATION_STOP,1919.57,1909.8,587a0d2deb3665d61af30e838cd58039b5a78e053a4bfdb984d795adbc581d56
STOP,-1.0,2023-09-15T20:00:00Z,SHORT,2023-09-15T20:05:00Z,1924.92,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-15T17:00:00Z,2023-09-18T08:53:00Z,INITIAL_CONFIRMATION_STOP,1930.39,1916.08,a150350e050ce4c9dc6c524215f2a7a368d28098e9dcffad0276f96b009117f9
TARGET,7.922222222221543,2023-09-18T03:00:00Z,LONG,2023-09-18T03:05:00Z,1923.69,EXPOSED_HISTORICAL_REGRESSION,True,5.0375939849618545,TARGET,2023-09-15T22:00:00Z,2023-09-18T08:53:00Z,INITIAL_CONFIRMATION_TARGET,1922.36,1930.39,4b222906d7ef633eb92ab981679d5ee0ee20cb96fa55384a21658eecc745cb0b
STOP,-1.0,2023-09-18T11:00:00Z,SHORT,2023-09-18T11:05:00Z,1926.56,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-18T08:00:00Z,2023-09-18T19:45:00Z,INITIAL_CONFIRMATION_STOP,1930.63,1922.36,d97e197c33d574345fdb624b6f0076b34afbc71789289850e8f83c7766b6e14d
STOP,-1.0,2023-09-18T14:00:00Z,LONG,2023-09-18T14:05:00Z,1927.35,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-18T11:00:00Z,2023-09-18T15:46:00Z,INITIAL_CONFIRMATION_STOP,1925.12,1930.63,273ddf21d88cd31c57538c441a715ea95ca9f8214af32a5ad041cd59a35589bc
STOP,-1.0,2023-09-19T06:00:00Z,SHORT,2023-09-19T06:10:00Z,1932.56,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-19T03:00:00Z,2023-09-19T10:53:00Z,INITIAL_CONFIRMATION_STOP,1934.6,1922.87,a1c13ffda3394f560cb27935dc52bea4d0ee29841b520b2238a2b178d899270a
STOP,-1.0,2023-09-19T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-19T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1934.6,32f1949bcab96acd72762ed378875a1967f07c2e17c8ec18ba7cc0680699d747
TARGET,2.036000000000058,2023-09-19T18:00:00Z,SHORT,2023-09-19T20:00:00Z,1930.95,EXPOSED_HISTORICAL_REGRESSION,True,0.17492260061921094,TARGET,2023-09-19T15:00:00Z,2023-09-19T21:18:00Z,INITIAL_CONFIRMATION_TARGET,1937.41,1929.82,5426ff23a25d52fb61b6c583e2ed8259ced315069e65a82161827af7505085bc
STOP,-1.0,2023-09-20T02:00:00Z,LONG,2023-09-20T05:05:00Z,1930.39,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-19T21:00:00Z,2023-09-20T10:17:00Z,RECLAIM_CONFIRMATION_STOP,1928.51,1937.41,5dff5e9409e077c02cbefc5c064aa3d060db1aa849f04ca8d433191b72eee305
TARGET,0.5602409638554324,2023-09-20T04:00:00Z,SHORT,2023-09-20T04:05:00Z,1930.14,EXPOSED_HISTORICAL_REGRESSION,True,0.14601769911511325,TARGET,2023-09-20T01:00:00Z,2023-09-20T04:07:00Z,INITIAL_CONFIRMATION_TARGET,1932.4,1929.81,3dbfb0e6d6c9408fafbd0b27f31179defc84ec33b634c451e4022c1827f9748c
STOP,-1.0,2023-09-20T07:00:00Z,LONG,2023-09-20T09:15:00Z,1931.54,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-20T04:00:00Z,2023-09-20T10:17:00Z,INITIAL_CONFIRMATION_STOP,1928.53,1932.4,43e191b561c33b3427a0a0bf3c4a5ff1643816d802b5604f86a5c6d8f7146e0f
STOP,-1.0,2023-09-20T12:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-20T09:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1928.53,a8c67b25fc5faa026384d2ea5d7b29ac8a218c613c3f5d45da5fb1bcd574010d
TARGET,0.14882506527413764,2023-09-20T13:00:00Z,LONG,2023-09-20T13:05:00Z,1931.76,EXPOSED_HISTORICAL_REGRESSION,True,0.15485564304460014,TARGET,2023-09-20T10:00:00Z,2023-09-20T13:08:00Z,INITIAL_CONFIRMATION_TARGET,1927.95,1932.35,519a120370df0c634b9a3b81520c6ed5bd57deb032029ec08cc1a8ebc1ab9724
TARGET,0.35963687150836626,2023-09-20T23:00:00Z,SHORT,2023-09-20T23:05:00Z,1932.1,EXPOSED_HISTORICAL_REGRESSION,True,0.27088772845951825,TARGET,2023-09-20T20:00:00Z,2023-09-21T03:25:00Z,INITIAL_CONFIRMATION_TARGET,1947.42,1927.95,8103bf799098ff569997fb10b2982f2d2ff0cfd354c9745a6dde965e90995ae2
STOP,-1.0,2023-09-21T07:00:00Z,LONG,2023-09-21T08:50:00Z,1928.96,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-21T04:00:00Z,2023-09-21T11:51:00Z,INITIAL_CONFIRMATION_STOP,1924.18,1947.42,5b3d5e82d716a340e3c65fb8c1f4c073489b821c87b902d5265e649c08a8a08e
STOP,-1.0,2023-09-21T19:00:00Z,LONG,2023-09-21T20:00:00Z,1919.5,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-21T16:00:00Z,2023-09-26T05:31:00Z,INITIAL_CONFIRMATION_STOP,1913.94,1930.5,e57ea9f7a87f25ffdbcb9009c9ec63f0e4da0404c818be72f68289182661a706
STOP,-1.0,2023-09-21T20:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-21T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1913.94,d305775268b7ea8f53683db202dbf5c00a76bb1fdda2e05d5f626d70c92b73c2
STOP,-1.0,2023-09-22T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-22T05:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1913.94,342117b2bb351ae28cceafbdc5a4f1e6b1ce22ba68c86dfd9d2b8dd771e0572f
STOP,-1.0,2023-09-22T13:00:00Z,SHORT,2023-09-22T13:05:00Z,1925.3,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-22T10:00:00Z,2023-09-22T17:39:00Z,INITIAL_CONFIRMATION_STOP,1928.68,1913.94,dde56310c21d7824fabcbb190dc250fe56a5810040386577d551b253143ee036
TARGET,0.10000000000002218,2023-09-22T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-22T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1928.68,108f58be8ba569bf733e097fe8d7e84989d8160206974a3456c8978096864f44
TARGET,0.31117021276591705,2023-09-22T20:00:00Z,SHORT,2023-09-22T20:05:00Z,1925.16,EXPOSED_HISTORICAL_REGRESSION,True,0.2512690355330083,TARGET,2023-09-22T17:00:00Z,2023-09-25T03:03:00Z,INITIAL_CONFIRMATION_TARGET,1929.1,1924.17,fef9d6beaac555058c78312c2cd5a9190c5415392ab5f49b7a3aa41e38747bbe
STOP,-1.0,2023-09-25T02:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-22T21:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1929.1,e08b761f1cf8029ce36aaccb64138bdbed2fa11f1ed7c95628d8df2a559a624d
TARGET,0.3958333333334945,2023-09-25T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-25T01:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1924.34,346c0fb22320301b00d86e32516c971f58e9579e3dc9f0d27d7eff09344cd239
TARGET,5.458823529410739,2023-09-25T12:00:00Z,LONG,2023-09-25T13:25:00Z,1923.92,EXPOSED_HISTORICAL_REGRESSION,True,0.7941176470587252,TARGET,2023-09-25T09:00:00Z,2023-09-25T15:42:00Z,INITIAL_CONFIRMATION_TARGET,1920.86,1926.35,9f159f05999a26bedfa42506002227ff2f968d1839d17fe9d5e723632b440a9b
TARGET,0.45833333333332016,2023-09-25T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-25T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1920.86,3540f0e9ad204e2ce6bfa2a6ebb66dccd305538ce75fbb851d47fd397c3da3a8
STOP,-1.0,2023-09-25T20:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-25T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1926.82,449d3742fbe953e864c534a72a6798331df2af467a285a4e8f05521733da2277
STOP,-1.0,2023-09-26T02:00:00Z,LONG,2023-09-26T02:05:00Z,1916.46,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-09-25T21:00:00Z,2023-09-26T03:34:00Z,INITIAL_CONFIRMATION_STOP,1915.2,1926.82,53364c34841dd1b84532058095aeba754eb12651551857d1d7e375424c075664
STOP,-1.0,2023-09-26T09:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-26T06:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1926.82,767114c3843bf05525442bdeb8f105e8e65956c6041be50fb05ceddf03ab6486
STOP,-1.0,2023-09-26T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-09-26T08:00:00Z,,NO_TRADE_TARGET_BEFORE_RECLAIM,,1913.06,0467b36952c72627fb3bc361d4a1c750e62a9c2090f74d30ee6c1da7d5c462c3
