control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2023-06-05T13:00:00Z,LONG,2023-06-05T16:10:00Z,1945.0,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-05T10:00:00Z,2023-06-15T03:51:00Z,RECLAIM_CONFIRMATION_STOP,1938.1200000000001,1981.23,2bb6f4948e03b02edbe08c9980d958ccaa018f2fc7441a9dcb593c920f282811
TARGET,1.0272479564032444,2023-06-05T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-05T12:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1938.56,8fac55cafedebe2e1182d4744584513320db280da10346dd8abeb2a7af327d92
STOP,-1.0,2023-06-05T20:00:00Z,SHORT,2023-06-06T03:35:00Z,1960.85,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-05T17:00:00Z,2023-06-06T05:12:00Z,RECLAIM_CONFIRMATION_STOP,1964.04,1938.14,808d598430c014ae4550a262656764633abfad8f66b66e9ae6522210ed06da43
STOP,-1.0,2023-06-06T04:00:00Z,SHORT,2023-06-06T04:05:00Z,1960.44,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-05T22:00:00Z,2023-06-06T05:12:00Z,INITIAL_CONFIRMATION_STOP,1964.02,1938.14,9ac1a4359dd5a79107a54338594aaee3db3e682990152daba8adffe32efb7088
STOP,-1.0,2023-06-06T07:00:00Z,LONG,2023-06-06T07:40:00Z,1960.83,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-06T04:00:00Z,2023-06-06T08:47:00Z,INITIAL_CONFIRMATION_STOP,1959.01,1964.02,5b07b164541e04e39847736c2f48d56cc18fd53dc17dda6a15946753ba9a16d6
TARGET,0.6786786786786908,2023-06-06T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-06T05:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1959.01,11b709f108689d4e40c151bbb1fea96435a2637025c429d67ed14bf6d205b957
TARGET,0.07027027027028887,2023-06-06T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-06T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1962.76,5dac75c9fcc1ecfa74118cebf5bbf0beb007301e122d3553438bf26499ee45c0
STOP,-1.0,2023-06-06T18:00:00Z,SHORT,2023-06-07T09:25:00Z,1960.15,EXPOSED_HISTORICAL_REGRESSION,True,0.5099540581929815,TARGET,2023-06-06T15:00:00Z,2023-06-07T10:04:00Z,RECLAIM_CONFIRMATION_TARGET,1966.68,1956.82,7dfb66f5037553096217369b9e781b6df294107242458ab6f31216152a25d925
TARGET,0.31648351648350664,2023-06-06T19:00:00Z,LONG,2023-06-06T19:05:00Z,1964.68,EXPOSED_HISTORICAL_REGRESSION,True,0.16310679611648968,TARGET,2023-06-06T16:00:00Z,2023-06-06T19:08:00Z,INITIAL_CONFIRMATION_TARGET,1954.38,1966.36,e08b9a99589af837dca97f016b16b8883a05cc22519225857834f7fea899eb13
STOP,-1.0,2023-06-06T22:00:00Z,SHORT,2023-06-06T22:05:00Z,1962.8,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-06T19:00:00Z,2023-06-07T04:30:00Z,INITIAL_CONFIRMATION_STOP,1966.41,1954.38,905ae8a860fe8a0fa07acd55dc2ec80ee1be3eb76be64c2e50a2d89e1276c821
TARGET,0.5610687022900614,2023-06-07T04:00:00Z,LONG,2023-06-07T04:05:00Z,1965.49,EXPOSED_HISTORICAL_REGRESSION,True,0.29022082018929074,TARGET,2023-06-06T22:00:00Z,2023-06-07T04:30:00Z,INITIAL_CONFIRMATION_TARGET,1962.32,1966.41,f119adfdf79ab513c887296693a84139c996834e2cb97f2d4e7382928f9756d2
TARGET,0.3395061728395473,2023-06-07T07:00:00Z,SHORT,2023-06-07T08:10:00Z,1962.98,EXPOSED_HISTORICAL_REGRESSION,True,0.17934782608697566,TARGET,2023-06-07T04:00:00Z,2023-06-07T09:16:00Z,INITIAL_CONFIRMATION_TARGET,1966.66,1962.32,4dafbf4962d3cbcb3434681ba952b44d3dfa13c87d38cc08742f4d31fd33f444
TARGET,0.06329113924049662,2023-06-07T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-07T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1965.06,ae1d9daac6ca6929c588661e51f50519440b633ef5e469d0062e5187ead123a3
STOP,-1.0,2023-06-07T16:00:00Z,SHORT,2023-06-07T16:05:00Z,1959.37,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-07T13:00:00Z,2023-06-07T16:52:00Z,INITIAL_CONFIRMATION_STOP,1966.38,1954.98,186e999e75943651c4d846a93ddf07427b1c9dd55e2c7903780cd9439d183c8a
STOP,-1.0,2023-06-07T22:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-07T19:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1970.19,3f18e10c0eddb40bee227eaa7a36d2c8b609607f1b17be67f185dc5bcdd5f383
TARGET,3.9135399673735045,2023-06-08T04:00:00Z,LONG,2023-06-08T04:05:00Z,1946.04,EXPOSED_HISTORICAL_REGRESSION,True,4.045226130653263,TARGET,2023-06-07T22:00:00Z,2023-06-08T17:32:00Z,INITIAL_CONFIRMATION_TARGET,1940.07,1970.19,e1f045a4795c1281e8a24a978d51f35a91dbcf1cf41399cbbd85064fa6281c3c
TARGET,3.969147005444674,2023-06-08T12:00:00Z,LONG,2023-06-08T15:35:00Z,1952.98,EXPOSED_HISTORICAL_REGRESSION,True,1.692232055063905,TARGET,2023-06-08T09:00:00Z,2023-06-08T17:32:00Z,INITIAL_CONFIRMATION_TARGET,1942.81,1970.19,6e9c0518a54ad5691b0f89f7ffc7094ee98c7209224fe1cecd59e13e661bc5b3
STOP,-1.0,2023-06-08T14:00:00Z,SHORT,2023-06-08T14:10:00Z,1945.88,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-08T11:00:00Z,2023-06-08T15:27:00Z,INITIAL_CONFIRMATION_STOP,1949.15,1942.81,976b6d2bea86da68d0382ff06b9358d972111ef18b48202d52b25152b3d72d77
STOP,-1.0,2023-06-08T20:00:00Z,SHORT,2023-06-08T20:05:00Z,1966.05,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-08T17:00:00Z,2023-06-09T15:31:00Z,INITIAL_CONFIRMATION_STOP,1970.5,1944.96,faa6294f945a649ce7e2ced36a01721d89ed2f7e45bab06c7f82bb0b2396700f
STOP,-1.0,2023-06-08T23:00:00Z,LONG,2023-06-08T23:10:00Z,1965.59,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-08T20:00:00Z,2023-06-09T11:07:00Z,INITIAL_CONFIRMATION_STOP,1961.8,1970.5,2677abb42a9d964c9612233ba946822c1c60eb40a1fca15f1b10f61548384358
TARGET,1.4364640883979087,2023-06-09T05:00:00Z,SHORT,2023-06-09T07:20:00Z,1963.06,EXPOSED_HISTORICAL_REGRESSION,True,0.3999999999999856,TARGET,2023-06-09T02:00:00Z,2023-06-09T11:07:00Z,INITIAL_CONFIRMATION_TARGET,1966.21,1961.8,df932f17d7b51f32475f41d6324c3640a2a1838eb0c4ab61bdf62cf01095a936
STOP,-1.0,2023-06-09T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-09T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1966.21,1a578d8f5dfe47348e94a9fa9756879e2f7d661e8161eb9c3a6dd52743dd8126
STOP,-1.0,2023-06-09T10:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-09T07:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1966.21,05d601dda93fb25f779eee9552981df2352579a51daff735878f5c0a5b1486b7
TARGET,0.8079470198674973,2023-06-09T14:00:00Z,LONG,2023-06-09T14:25:00Z,1965.36,EXPOSED_HISTORICAL_REGRESSION,True,0.15433403805497894,TARGET,2023-06-09T11:00:00Z,2023-06-09T14:27:00Z,INITIAL_CONFIRMATION_TARGET,1960.63,1966.09,6ee60a94648d76837ea1f263c9acfb1a25ee14d7880bf6e46d83a55c166147a9
TARGET,0.29123173277661635,2023-06-09T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-09T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1960.63,80e128b4519e5ec2edcbd12dfab2a1785c1fb9ead7963b8c3cd825045a8f8703
STOP,-1.0,2023-06-09T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-09T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1973.0,3f5dd43279f5e39adf57b2b007ef7ed2f667f2f09d2dbd81ee454515c91681c4
STOP,-1.0,2023-06-12T08:00:00Z,LONG,2023-06-12T08:10:00Z,1958.84,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-12T05:00:00Z,2023-06-12T16:49:00Z,INITIAL_CONFIRMATION_STOP,1954.3,1973.0,9a66742e6623bdb42f4650a3050c1473fc491bb5b04541f3144c989acba164e7
TARGET,2.062801932367091,2023-06-12T16:00:00Z,SHORT,2023-06-12T16:15:00Z,1960.79,EXPOSED_HISTORICAL_REGRESSION,True,1.0484652665589582,TARGET,2023-06-12T13:00:00Z,2023-06-12T16:49:00Z,INITIAL_CONFIRMATION_TARGET,1966.98,1954.3,7baa8b927b7fad9a598aaeb200b8feb126a85f9ef5a6e08ae7ffe40773b31eda
TARGET,1.859903381642494,2023-06-12T19:00:00Z,LONG,2023-06-13T02:05:00Z,1959.46,EXPOSED_HISTORICAL_REGRESSION,True,0.7343749999999976,TARGET,2023-06-12T16:00:00Z,2023-06-13T15:30:00Z,INITIAL_CONFIRMATION_TARGET,1949.22,1966.98,6da72ade4db82d0e9dfc4e60f9445a5dfebf85406a79c6cd11b194035f574c0f
STOP,-1.0,2023-06-13T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-13T03:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1949.22,2ac17f558028855a3b47a43eb242c41ce040e209a20aaa002ef1a882359a9dab
TARGET,0.020449897750539677,2023-06-13T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-13T05:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1960.96,8a8c3cbd4a1522bf2bb4af0dda8d24ec7f779b3c6fd2c0b1052181fdce87a67b
STOP,-1.0,2023-06-13T13:00:00Z,SHORT,2023-06-13T13:10:00Z,1962.69,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-13T10:00:00Z,2023-06-13T13:47:00Z,INITIAL_CONFIRMATION_STOP,1965.39,1958.26,570fb12c1eb9c59c236f2d45b2f6cc7a041e26b25ed4fd2ca2494c4c3c4c3fe6
STOP,-1.0,2023-06-13T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-13T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1965.39,e0cc391f544f52eeaba7faaade732579250ec0c3fa864517a8c003c987991d81
STOP,-1.0,2023-06-14T04:00:00Z,LONG,2023-06-14T04:20:00Z,1946.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-13T22:00:00Z,2023-06-14T21:06:00Z,INITIAL_CONFIRMATION_STOP,1940.06,1970.9,497ea7952ad9d2db7de9c4a3ed089152cb679bef03b63239acbc65c2741e3b7b
STOP,-1.0,2023-06-14T10:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-14T07:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1940.06,87caf0502f0aad3137fd9de4ff90072d3587ff0f33d7a3c50f08acfb817ae6a1
STOP,-1.0,2023-06-14T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-14T12:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1945.29,8b643eff736a4705e3b054d0fdf94bd100f9c5dbb5457683e191cb57e815dc7b
TARGET,5.193133047210521,2023-06-14T18:00:00Z,SHORT,2023-06-14T19:25:00Z,1955.33,EXPOSED_HISTORICAL_REGRESSION,True,1.9329268292682622,TARGET,2023-06-14T15:00:00Z,2023-06-14T21:01:00Z,INITIAL_CONFIRMATION_TARGET,1960.25,1945.82,c9d5b5b2c64e9b117e5cc1eca422e774c360807b41fa92ebe5500d90ad856a7a
STOP,-1.0,2023-06-15T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-14T21:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1960.25,942c0100dd6c8510206ed9953f8d965c2440af56ae0775ab7ab582945b5c739f
STOP,-1.0,2023-06-15T08:00:00Z,LONG,2023-06-15T09:05:00Z,1936.44,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-15T05:00:00Z,2023-06-15T10:01:00Z,RECLAIM_CONFIRMATION_STOP,1930.74,1960.25,b416c845728226fcb26bb66884683e0f78cf7d1621e841eb02eac89e672e3605
TARGET,0.17322834645668106,2023-06-15T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-15T08:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1932.41,145431fa43e5f86eadc8a10edaa87391324aa1c37981eff4a108cb4efbbe1090
STOP,-1.0,2023-06-15T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-15T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1939.86,ff366d75beef7694739960e6007bef615740bb4bf8a13f4a7d7df190a1de7fa4
STOP,-1.0,2023-06-15T16:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-15T13:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1929.03,74ec97facf83ef76b5f5b9d23108956cacb54e1b8087aa6847b0cf12b5a276af
STOP,-1.0,2023-06-15T23:00:00Z,SHORT,2023-06-16T01:10:00Z,1957.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-15T20:00:00Z,2023-06-16T04:41:00Z,INITIAL_CONFIRMATION_STOP,1960.29,1924.7,845f6b062dc1156dd4eabc8a153006f160963937b5393f1f98e4f0a306ae078c
STOP,-1.0,2023-06-16T07:00:00Z,SHORT,2023-06-16T07:05:00Z,1955.89,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-16T04:00:00Z,2023-06-16T09:21:00Z,INITIAL_CONFIRMATION_STOP,1962.02,1924.7,1dce2297f4c1db9428f31023949e24ac7080ac784ff79d261e6454154fa8873b
TARGET,0.05924855491330795,2023-06-16T11:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-16T08:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1962.02,5dadac560857eeff93906beec71b555ee76d5599f06b4e6cc32aed77bb77df90
TARGET,0.7417654808958859,2023-06-16T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-16T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1954.69,5ac0299a7f2e5299bd27bd25950c4eff6e8db42e1bcf3c9c195dab7e424e8867
STOP,-1.0,2023-06-16T20:00:00Z,LONG,2023-06-16T20:05:00Z,1956.06,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-16T17:00:00Z,2023-06-19T09:52:00Z,INITIAL_CONFIRMATION_STOP,1953.29,1967.91,5fe1ae40e57ba38255879f773b3157fd6814c92f42f4c9074166d7e3e8f48385
TARGET,1.4714828897339514,2023-06-19T03:00:00Z,SHORT,2023-06-19T04:50:00Z,1955.97,EXPOSED_HISTORICAL_REGRESSION,True,0.7015706806283006,TARGET,2023-06-16T21:00:00Z,2023-06-19T09:52:00Z,INITIAL_CONFIRMATION_TARGET,1959.79,1953.29,6cee81df100de0e5281c32e0f8376192575aaa955b92591694da99b5a5d67f47
STOP,-1.0,2023-06-19T09:00:00Z,LONG,2023-06-19T11:00:00Z,1955.07,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-19T06:00:00Z,2023-06-19T12:44:00Z,RECLAIM_CONFIRMATION_STOP,1952.75,1959.79,7846782695046f8cd0c3d1ce0a6a06861adfa33c3078559a6ab63c768f3c1890
STOP,-1.0,2023-06-19T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-19T08:00:00Z,,NO_TRADE_TARGET_BEFORE_RECLAIM,,1953.96,077aa63e4c79b8e9f126c0fddcfe40e2e6411ed7b0acd2672c756e5e71c54d9e
STOP,-1.0,2023-06-19T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-19T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1958.73,3e6d0387514a6591bcd398836e80669ac3c11d28108def813079d488dda77bca
STOP,-1.0,2023-06-19T21:00:00Z,SHORT,2023-06-20T03:25:00Z,1950.93,EXPOSED_HISTORICAL_REGRESSION,True,0.9657320872275142,TARGET,2023-06-19T18:00:00Z,2023-06-20T04:43:00Z,RECLAIM_CONFIRMATION_TARGET,1954.1399999999999,1947.83,bce15f7b0ac0ae0847a500ae0b6a9c0153b9237bbb28eb31cd78c362bfd9eb75
STOP,-1.0,2023-06-20T04:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-19T20:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1953.5,a7662268f8ab6c15381de9949f48729b134e8383191c03ccd127aaf5425e20da
TARGET,0.1824324324324179,2023-06-20T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-20T03:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1949.52,eb5694a942209746e6861c73db1cb4c468b2a51e76bf6f642cdb5d9bf7f0cfc1
TARGET,0.5322896281800549,2023-06-20T07:00:00Z,LONG,2023-06-20T07:30:00Z,1951.18,EXPOSED_HISTORICAL_REGRESSION,True,0.3071786310517388,TARGET,2023-06-20T04:00:00Z,2023-06-20T09:41:00Z,INITIAL_CONFIRMATION_TARGET,1945.19,1953.02,3428924f10e263fa76f7eba04e2cef9a5ff38f6bfaa1ca300d5d821297168e45
TARGET,1.449382716049372,2023-06-20T13:00:00Z,SHORT,2023-06-20T13:15:00Z,1951.8,EXPOSED_HISTORICAL_REGRESSION,True,0.9721669980119084,TARGET,2023-06-20T10:00:00Z,2023-06-20T15:48:00Z,INITIAL_CONFIRMATION_TARGET,1956.83,1946.91,7878b0ad8b83a2dc6142f81698840b2fec604fc23fecf5169ba2c3a082ec5205
STOP,-1.0,2023-06-20T20:00:00Z,LONG,2023-06-20T20:05:00Z,1937.65,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-20T17:00:00Z,2023-06-21T15:21:00Z,INITIAL_CONFIRMATION_STOP,1929.83,1954.58,096c5c1fd20654ea6cb93d54661c7646333feb7f80d0f5ec6f6671e55d1661b2
STOP,-1.0,2023-06-21T04:00:00Z,LONG,2023-06-21T04:40:00Z,1938.11,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-20T22:00:00Z,2023-06-21T05:01:00Z,INITIAL_CONFIRMATION_STOP,1935.93,1954.58,61e9cf188bbea26fdc71549b2e42db91a5358ab92068adb5e970bd3c31b34be6
TARGET,0.19838056680162092,2023-06-21T05:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-21T02:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1935.93,6b1d9bb348273b87b65a5ddf005a6667347ee114d1e57eaf20436fbf88abddc0
STOP,-1.0,2023-06-21T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-21T05:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1938.89,165449a06cdab54ba0a1b7d74fc21e8e5c26748125a195cb9d63ae6fc5e05363
STOP,-1.0,2023-06-21T12:00:00Z,LONG,2023-06-21T12:40:00Z,1935.5,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-21T09:00:00Z,2023-06-21T15:20:00Z,INITIAL_CONFIRMATION_STOP,1931.3,1939.53,5da5182723550232f7566c55447afea527f31168252badd8bde2a29eca2edb17
TARGET,0.46889952153110204,2023-06-21T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-21T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1931.3,195f805b834b3689cf85f5d1ea6c761dcc92745e813a1c60cb822824e6c5cb74
STOP,-1.0,2023-06-21T15:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-21T12:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1937.44,b84023bfa9b76dbf81ee9b5f75f42aa8d6023d871962e851c30c209534819370
TARGET,0.395562356541706,2023-06-21T19:00:00Z,LONG,2023-06-21T19:15:00Z,1933.28,EXPOSED_HISTORICAL_REGRESSION,True,0.2954545454545528,TARGET,2023-06-21T16:00:00Z,2023-06-21T21:32:00Z,INITIAL_CONFIRMATION_TARGET,1919.2,1937.44,74c633581ccf0dafc39626cd34fe0223fffdb2baa01212181d077a9c1370386e
TARGET,3.949061662198377,2023-06-22T03:00:00Z,SHORT,2023-06-22T03:10:00Z,1933.68,EXPOSED_HISTORICAL_REGRESSION,True,3.638190954773857,TARGET,2023-06-21T21:00:00Z,2023-06-22T16:11:00Z,INITIAL_CONFIRMATION_TARGET,1937.66,1919.2,fd41d1a852ebb4565f23cb7fb80c1981c2e32cc7509dd20701761dd4437acd1d
STOP,-1.0,2023-06-22T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-22T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1937.66,623019a22409b0cf898cb7ed6b2bdc3ffc4710ceed6145b7209894b981656186
STOP,-1.0,2023-06-22T14:00:00Z,LONG,2023-06-22T14:10:00Z,1929.03,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-22T11:00:00Z,2023-06-22T15:12:00Z,INITIAL_CONFIRMATION_STOP,1924.9,1934.27,ee7403efce2cb0505c78d146a3380f2ba208e435920e83da2cbd6c9e5ddea8c7
STOP,-1.0,2023-06-22T21:00:00Z,LONG,2023-06-23T03:20:00Z,1915.18,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-06-22T18:00:00Z,2023-06-23T04:48:00Z,RECLAIM_CONFIRMATION_STOP,1912.41,1930.96,6b524f4ddc72afd3ff7e682b2efbd866b42b87b5d6257a584cac587eae086f8c
STOP,-1.0,2023-06-23T14:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-06-23T11:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1910.17,9835272c8b392a239046d0d9e54521166559e8b7feccb8445a1871299a70b1ba
TARGET,0.2735618115055072,2023-06-23T19:00:00Z,SHORT,2023-06-23T19:05:00Z,1920.51,EXPOSED_HISTORICAL_REGRESSION,True,0.23063276167948385,TARGET,2023-06-23T16:00:00Z,2023-06-27T17:05:00Z,INITIAL_CONFIRMATION_TARGET,1937.42,1916.61,0cdb22f0515e808346163709994eea7c6e0076fd6115b0dea052ee8908e6ed9d
